
This file contains histograms of the latencies observed for each data point test. 
Each data point test used a fixed number of outstanding small and large I/Os.
For each data point, histograms are printed for the latencies of small reads, small writes, large reads, and large writes. 
The bucket sizes of the histogram are specified in microseconds and range from 1 microsecond to 134 seconds. 
The value specifies the number of I/Os that were observed within the bucket's latency range. 


Latency Histogram for small IOs @ Small=1 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
       64 - 128		us:		2634182			0
      128 - 256		us:		845742			0
      256 - 512		us:		28775			0
      512 - 1024	us:		15584			0
     1024 - 2048	us:		1514			0
     2048 - 4096	us:		556			0
     4096 - 8192	us:		883			0
     8192 - 16384	us:		14			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=8 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		19427			0
       64 - 128		us:		2524345			0
      128 - 256		us:		1209739			0
      256 - 512		us:		37088			0
      512 - 1024	us:		21420			0
     1024 - 2048	us:		1832			0
     2048 - 4096	us:		830			0
     4096 - 8192	us:		292			0
     8192 - 16384	us:		12			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=9 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		4527			0
       64 - 128		us:		2408845			0
      128 - 256		us:		1588915			0
      256 - 512		us:		45306			0
      512 - 1024	us:		19477			0
     1024 - 2048	us:		1353			0
     2048 - 4096	us:		655			0
     4096 - 8192	us:		311			0
     8192 - 16384	us:		40			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=10 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		1619			0
       64 - 128		us:		2338885			0
      128 - 256		us:		1941538			0
      256 - 512		us:		49073			0
      512 - 1024	us:		18150			0
     1024 - 2048	us:		3495			0
     2048 - 4096	us:		1192			0
     4096 - 8192	us:		478			0
     8192 - 16384	us:		10			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=11 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		371			0
       64 - 128		us:		1526201			0
      128 - 256		us:		2733509			0
      256 - 512		us:		72016			0
      512 - 1024	us:		21576			0
     1024 - 2048	us:		3297			0
     2048 - 4096	us:		1273			0
     4096 - 8192	us:		333			0
     8192 - 16384	us:		0			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=12 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		141			0
       64 - 128		us:		933514			0
      128 - 256		us:		3377066			0
      256 - 512		us:		104809			0
      512 - 1024	us:		21603			0
     1024 - 2048	us:		3163			0
     2048 - 4096	us:		1010			0
     4096 - 8192	us:		659			0
     8192 - 16384	us:		12			0
    16384 - 32768	us:		12			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=13 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		87			0
       64 - 128		us:		322270			0
      128 - 256		us:		3877761			0
      256 - 512		us:		172210			0
      512 - 1024	us:		23477			0
     1024 - 2048	us:		2527			0
     2048 - 4096	us:		794			0
     4096 - 8192	us:		677			0
     8192 - 16384	us:		26			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=14 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		45			0
       64 - 128		us:		126406			0
      128 - 256		us:		4115099			0
      256 - 512		us:		224918			0
      512 - 1024	us:		22016			0
     1024 - 2048	us:		2562			0
     2048 - 4096	us:		1095			0
     4096 - 8192	us:		514			0
     8192 - 16384	us:		14			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=15 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		27			0
       64 - 128		us:		25553			0
      128 - 256		us:		4021195			0
      256 - 512		us:		345127			0
      512 - 1024	us:		27170			0
     1024 - 2048	us:		3016			0
     2048 - 4096	us:		803			0
     4096 - 8192	us:		594			0
     8192 - 16384	us:		15			0
    16384 - 32768	us:		15			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=16 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		10			0
       64 - 128		us:		10766			0
      128 - 256		us:		4301940			0
      256 - 512		us:		289164			0
      512 - 1024	us:		27581			0
     1024 - 2048	us:		5751			0
     2048 - 4096	us:		2618			0
     4096 - 8192	us:		2560			0
     8192 - 16384	us:		48			0
    16384 - 32768	us:		16			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=17 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		7			0
       64 - 128		us:		3373			0
      128 - 256		us:		4295257			0
      256 - 512		us:		413460			0
      512 - 1024	us:		25024			0
     1024 - 2048	us:		4241			0
     2048 - 4096	us:		1681			0
     4096 - 8192	us:		1259			0
     8192 - 16384	us:		71			0
    16384 - 32768	us:		17			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=18 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		4			0
       64 - 128		us:		1917			0
      128 - 256		us:		4324295			0
      256 - 512		us:		491692			0
      512 - 1024	us:		26564			0
     1024 - 2048	us:		6058			0
     2048 - 4096	us:		2376			0
     4096 - 8192	us:		1141			0
     8192 - 16384	us:		54			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=19 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		2			0
       64 - 128		us:		1357			0
      128 - 256		us:		3687366			0
      256 - 512		us:		979854			0
      512 - 1024	us:		32884			0
     1024 - 2048	us:		6309			0
     2048 - 4096	us:		2121			0
     4096 - 8192	us:		1338			0
     8192 - 16384	us:		139			0
    16384 - 32768	us:		0			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0

Latency Histogram for small IOs @ Small=20 and Large=0
	Latency:		# of IOs (read) 	 # of IOs (write) 
        0 - 1		us:		0			0
        2 - 4		us:		0			0
        4 - 8		us:		0			0
        8 - 16		us:		0			0
       16 - 32		us:		0			0
       32 - 64		us:		4			0
       64 - 128		us:		743			0
      128 - 256		us:		3316842			0
      256 - 512		us:		1368352			0
      512 - 1024	us:		35223			0
     1024 - 2048	us:		6574			0
     2048 - 4096	us:		2773			0
     4096 - 8192	us:		1877			0
     8192 - 16384	us:		60			0
    16384 - 32768	us:		20			0
    32768 - 65536	us:		0			0
    65536 - 131072	us:		0			0
   131072 - 262144	us:		0			0
   262144 - 524288	us:		0			0
   524288 - 1048576	us:		0			0
  1048576 - 2097152	us:		0			0
  2097152 - 4194304	us:		0			0
  4194304 - 8388608	us:		0			0
  8388608 - 16777216	us:		0			0
 16777216 - 33554432	us:		0			0
 33554432 - 67108864	us:		0			0
 67108864 - 134217728	us:		0			0
134217728 - 268435456	us:		0			0
